squareMeters,numberOfRooms,hasYard,hasPool,floors,made,hasStormProtector,basement,garage,price
76219,79,0,0,26,2002,0,873,209,7623030.2
36700,34,1,0,67,2017,1,7506,220,3680020.7
34053,47,0,1,70,2018,0,8935,709,3413933.8
48880,56,1,1,45,2019,1,9333,673,4896006.9
47725,82,0,1,62,2004,0,8308,664,4778144.4
38568,44,0,1,77,2017,1,1711,560,3866494.7
24497,27,1,1,23,2013,1,6184,536,2459173.3
68449,96,1,0,98,2012,0,7980,471,6852081.2
69394,99,1,1,39,1992,0,2732,397,6948330.2
98923,45,0,1,70,1997,1,4024,943,9899512.7
15927,8,0,0,29,1990,0,3741,992,1595237.0
23330,31,1,0,18,2006,1,2397,277,2336874.6
88857,100,0,0,45,2021,0,6224,419,8887817.1
64087,38,1,1,13,1997,0,364,715,6415886.7
47184,6,0,0,5,2013,1,5234,248,4719026.3
57652,27,1,1,77,1999,0,1905,309,5775100.9
12113,38,1,0,22,2010,1,6550,502,1218338.0
10320,59,0,0,5,2020,1,2433,978,1033047.0
18244,7,1,0,75,1992,0,9803,798,1830305.2
21850,98,0,1,88,2003,1,6409,898,2193665.3
38900,54,0,1,68,2012,0,2476,148,3899539.2
86836,59,1,0,26,1992,0,872,396,8687510.2
76847,62,1,1,12,2012,0,9378,836,7692386.2
40131,12,0,1,14,2017,1,1427,507,4015913.7
5399,72,0,0,14,2002,0,6996,155,541400.2
78766,74,1,1,93,2004,0,6686,983,7885472.4
44524,21,1,0,47,2011,0,2638,181,4458898.1
36016,37,1,1,56,1996,0,5238,901,3609085.6
38525,88,0,0,68,1998,0,2014,982,3856259.8
83630,84,0,0,34,1996,0,337,124,8365831.6
95012,69,1,1,54,1993,1,9355,812,9507621.3
56093,48,1,0,25,2015,0,8845,704,5612610.5
97125,55,0,0,77,1991,0,6145,132,9717846.1
96862,60,1,0,65,2010,0,7290,386,9692136.0
76559,85,1,1,71,2007,0,6140,156,7667379.7
17118,9,1,0,11,1992,0,1058,665,1715896.2
2474,18,1,1,57,2000,1,124,808,255687.0
89245,56,1,0,34,2021,0,151,319,8929089.1
8649,13,1,0,2,2003,1,7963,198,866991.3
55052,6,0,0,67,1992,0,5499,683,5506954.2
20795,40,0,0,60,2021,0,2716,985,2083472.1
26851,33,1,0,81,2021,1,4503,973,2696192.1
37501,82,0,1,54,2005,1,2574,323,3753718.5
55210,36,1,1,74,1990,0,9641,639,5534621.0
28881,24,0,0,73,2003,1,8218,843,2890767.3
76357,62,0,0,53,2014,0,9152,302,7641162.4
4615,43,0,0,89,1993,1,3684,416,464557.3
55913,28,1,0,58,1998,0,5350,424,5597100.8
78379,89,0,1,24,2012,1,2996,250,7845500.2
34251,49,1,1,29,2011,1,1617,628,3436757.1
86399,80,1,0,14,1998,1,6583,320,8644081.8
39383,13,0,0,97,1994,1,33,864,3948123.4
56477,25,1,0,88,2021,1,6692,123,5654683.1
41039,31,0,1,30,2004,1,561,291,4109145.4
40212,25,1,1,51,2002,1,2037,566,4031505.2
49667,13,1,1,90,1993,1,8626,488,4981644.3
94185,46,1,0,6,2015,0,2952,738,9422126.5
8587,84,0,0,76,2004,0,899,742,863836.4
48209,96,1,0,4,2002,0,7112,399,4824521.2
86196,25,0,1,92,1998,1,3049,278,8632393.8
85811,63,0,0,87,1990,1,6431,573,8585142.0
83781,49,1,0,2,2004,1,4861,541,8380398.4
93186,72,0,1,55,1999,1,9578,324,9324080.9
40170,56,1,0,65,2021,0,5171,766,4027462.1
51550,1,0,1,88,1990,0,2832,942,5162107.0
60450,94,1,0,16,2018,1,406,757,6049182.8
32032,97,0,1,97,1994,1,2837,641,3211995.4
34341,31,0,1,58,1990,0,7361,773,3438239.0
76231,13,1,1,51,2016,0,3950,179,7630312.6
48293,39,0,0,62,2019,1,8544,310,4834765.9
73176,77,0,0,20,1997,1,6319,712,7320329.7
79833,76,1,0,84,1996,0,29,507,7996012.6
18996,80,1,1,3,1996,0,5209,645,1909482.6
27040,94,1,0,2,1997,1,2429,166,2709165.7
97020,26,1,1,46,2017,1,5305,135,9709732.7
29888,51,1,0,66,2004,1,844,904,2993396.4
36794,79,1,0,82,2013,0,3235,386,3684574.3
65151,3,1,1,32,1995,0,9656,304,6522454.5
24376,58,0,0,56,1994,1,8066,893,2440665.4
40337,18,1,0,29,2003,1,3339,848,4038079.3
38709,63,1,0,29,2015,1,1944,485,3876891.5
20276,99,0,0,75,1994,1,7180,834,2031824.4
2242,31,1,0,95,2001,1,7075,165,235096.1
41665,63,0,1,94,2013,0,9230,916,4177468.3
22290,58,0,1,67,2010,1,5223,186,2237880.0
7006,42,1,0,79,2013,1,7534,731,707042.3
69192,47,0,1,14,1993,1,4078,767,6924996.3
66119,39,1,0,64,1991,1,5860,537,6617914.1
46204,1,0,1,70,1997,0,8771,101,4627498.7
18564,19,0,1,27,2018,0,3316,864,1860039.8
1885,81,0,0,46,1994,0,4447,301,191971.4
31328,54,1,1,62,1993,0,7677,109,3143977.3
85883,94,0,0,63,1991,1,4613,793,8590524.1
35791,35,1,1,12,2010,1,9357,173,3587493.0
26540,98,1,0,34,2018,0,7378,192,2659404.8
97365,90,0,0,74,2007,1,9302,491,9738114.7
34022,1,1,0,1,1996,1,3603,412,3406116.6
95455,15,0,1,99,2019,0,6529,953,9558236.9
63099,32,1,1,19,1998,0,4309,274,6319109.8
64052,17,0,1,10,2003,0,2837,539,6408854.3
6253,87,0,0,7,2017,1,7079,408,626613.7
66657,25,0,0,32,1997,0,6454,285,6668307.7
42674,36,0,1,5,2014,1,4636,177,4269275.4
34669,61,0,1,39,2000,1,7936,809,3472884.0
77643,56,0,0,93,2011,1,955,955,7771146.1
61734,28,0,1,82,2016,0,6757,708,6185807.6
19718,16,1,1,19,2000,0,1897,719,1980264.0
54333,63,0,0,14,2002,0,9576,779,5433936.2
63297,55,1,0,34,2011,0,5359,828,6335162.1
54172,74,0,0,16,1999,0,6026,274,5417909.9
71362,82,1,1,16,2007,0,2951,173,7143972.7
98258,16,1,0,80,2014,0,1528,796,9829479.4
48524,37,0,0,77,2014,1,1957,383,4858483.4
64513,82,0,0,91,2003,1,7431,861,6454630.3
93762,86,0,0,87,2000,0,3878,925,9385104.0
5110,3,0,1,66,2007,0,3300,221,522829.7
98822,8,0,1,78,2003,1,7318,337,9885598.3
68572,54,1,1,87,2011,1,7267,959,6866663.1
770,68,0,0,80,2010,1,8681,679,83521.0
96930,14,0,0,80,1994,0,3924,256,9701569.4
79652,93,0,1,64,2008,1,4996,261,7972747.8
30138,93,0,1,44,2015,0,7658,149,3018674.5
32471,15,0,1,77,1990,0,7094,853,3255201.0
47768,81,0,1,15,1996,0,9614,203,4781426.6
17016,82,1,1,89,2010,0,6166,572,1712726.0
85187,75,0,1,52,1990,1,5245,856,8521819.0
25982,16,1,1,72,2019,0,1896,280,2607420.9
18307,76,0,0,11,2009,1,3188,707,1832205.9
69180,63,0,0,50,1993,1,9378,686,6920799.3
19714,32,0,0,98,2003,0,5509,318,1978706.3
9737,37,1,0,51,2017,0,3023,917,979748.7
25405,91,0,0,46,1993,1,7113,247,2541947.3
87685,37,0,1,29,2014,0,2948,988,8772035.4
80046,94,1,1,34,2003,1,5968,944,8014282.3
45305,47,0,0,52,2001,1,6427,747,4533446.1
55814,100,1,0,95,1999,0,8796,919,5591445.9
19969,96,1,0,36,2011,0,2056,799,2003559.1
29524,52,0,1,89,2020,1,5614,989,2965157.0
380,4,1,1,62,2002,0,1608,201,45184.2
69173,49,1,1,36,2007,0,2803,968,6929298.7
62155,59,1,1,61,2007,1,1697,456,6225416.7
37006,8,1,0,54,1990,1,6837,455,3709125.0
32974,12,1,1,50,2018,1,952,859,3303547.8
51933,53,1,1,24,2006,0,8220,152,5202028.6
72467,18,1,1,53,2004,0,7539,213,7257594.4
25704,43,1,0,33,1996,1,1012,349,2575019.6
74052,80,1,0,54,1993,0,5406,604,7413316.3
2548,75,1,0,74,1991,0,1933,473,261533.1
4187,100,1,0,41,2004,0,3883,393,421086.4
86122,92,0,1,72,2020,0,677,874,8622607.0
15561,18,0,1,68,2008,1,190,423,1559588.8
54045,35,1,1,60,2015,0,8776,181,5415620.5
77429,70,1,1,13,1990,1,207,334,7747748.0
24578,60,0,1,4,2000,0,3695,662,2463051.0
56540,64,1,1,63,1990,1,3689,346,5665613.0
38761,7,0,1,6,2018,1,6570,512,3879029.8
52282,78,0,0,96,1994,1,4054,186,5233745.4
51497,16,1,0,36,1998,0,3139,754,5154045.8
25063,48,0,0,100,2019,1,7677,486,2516001.9
39910,75,1,0,87,2017,1,5458,241,3997816.7
41439,87,1,0,30,2006,0,8113,340,4150655.6
85788,54,1,0,30,1992,0,8497,623,8584134.2
7499,47,0,1,11,2020,0,7887,773,752861.0
67491,25,1,0,76,1997,1,9439,551,6753697.7
196,56,0,1,98,2014,0,2663,403,23818.4
27503,90,0,0,46,1995,1,6284,291,2752897.5
875,29,1,1,37,2009,0,3570,170,94145.9
92151,67,1,0,90,2014,1,7860,455,9228543.4
2646,5,1,0,63,2021,0,1143,443,271693.1
79647,3,1,1,61,2001,0,4387,775,7974272.1
18315,64,0,0,77,2001,1,2273,123,1837517.1
43224,55,0,1,92,2007,1,3889,522,4327213.7
8423,41,1,0,86,2009,1,7805,168,848903.9
62766,25,1,1,23,2013,1,4652,724,6281751.3
28106,70,0,0,37,1990,0,2819,150,2812207.0
72178,26,0,0,20,1990,0,8235,723,7219819.0
66866,12,1,0,63,1993,1,8431,122,6692180.3
1296,39,0,1,42,2005,1,4394,390,134386.5
27302,4,0,0,42,2020,0,6334,381,2731742.0
60166,29,1,0,29,1995,1,396,142,6020914.5
52297,79,0,1,41,2010,0,8046,993,5236809.0
82968,98,1,0,97,1998,0,6424,601,8308551.8
88977,68,0,0,50,1998,0,126,231,8901399.8
51182,34,0,0,21,2000,0,9186,502,5120582.0
84400,35,0,1,16,2000,1,426,219,8443276.0
39699,99,0,1,48,2007,0,9525,358,3979425.7
78396,52,1,0,41,2016,1,3778,968,7845427.6
30894,25,0,0,12,2020,1,3323,291,3090970.0
30164,37,0,0,55,2017,1,1904,399,3021646.7
5264,4,1,0,60,2000,1,1666,377,535227.0
69246,63,1,0,29,1995,1,4516,154,6927717.5
13405,13,1,1,68,2017,0,8113,921,1350019.7
61869,96,0,0,3,2013,1,6093,343,6187458.3
79666,66,0,1,14,2007,0,2193,399,7969998.7
16257,5,0,0,11,2016,1,7940,679,1626865.6
8515,68,1,1,35,2010,0,2324,537,860887.0
41832,91,1,1,43,2012,0,1528,893,4192258.2
37098,69,1,0,23,2014,1,3009,862,3713807.4
24604,28,1,0,86,2020,1,1129,662,2472003.0
42098,82,0,0,90,2013,1,6078,751,4217661.3
40926,15,0,0,71,2009,0,5434,335,4098433.9
6459,52,1,0,61,1996,1,5048,635,652739.6
86353,55,1,1,4,2018,1,4619,462,8639234.8
43954,38,1,1,4,2003,1,3088,846,4401306.3
73568,8,0,0,29,1998,0,6621,464,7358227.8
36343,1,1,0,39,2013,1,6632,291,3641586.3
65797,89,1,0,3,2002,1,9074,396,6584708.2
32191,41,1,0,18,2009,1,3288,707,3224795.9
13574,88,1,1,27,2006,1,3768,1000,1363541.6
20683,36,0,1,96,1995,1,528,576,2076684.5
48100,18,1,1,68,1998,1,6066,790,4821619.8
14142,21,0,0,13,2021,1,9113,287,1415823.1
518,35,1,0,86,1995,0,6158,808,58191.5
24631,96,0,0,78,2010,1,4126,481,2465183.0
41178,97,1,1,52,1992,0,3529,652,4128828.2
92787,82,1,1,29,1990,1,1351,647,9287386.0
33190,84,1,0,82,2016,0,6824,687,3326422.6
85059,90,0,1,71,2018,0,5470,762,8512407.8
85569,56,1,1,35,2019,1,1784,811,8562874.9
36140,96,0,1,48,2011,1,7608,748,3619301.1
38812,19,0,0,6,2009,1,302,635,3882476.9
61263,53,0,0,43,1994,1,9808,236,6128289.4
39453,62,1,1,43,2021,0,5382,668,3954111.1
53063,39,1,0,63,2002,0,4749,769,5315445.2
9539,35,0,0,30,2014,1,3572,155,955981.4
5090,11,1,0,25,2000,1,1795,512,514415.0
25765,67,1,1,34,2015,1,6281,882,2585769.5
4134,42,1,1,73,2019,1,8859,700,426775.9
35216,26,0,1,67,2013,0,4620,282,3528669.3
51383,82,1,1,34,2016,1,8740,674,5146945.6
19446,22,1,0,58,2018,0,1437,391,1947709.8
26291,88,1,1,40,2021,1,416,127,2641330.1
48353,19,0,0,73,1991,0,1169,153,4843230.1
59649,55,0,1,9,2000,0,1066,507,5967491.0
37557,3,1,0,41,1999,1,755,984,3764785.9
21502,22,1,0,60,2017,1,5288,827,2158299.7
29444,29,0,0,63,2008,0,8178,199,2947292.8
74274,64,0,1,65,1991,0,8878,757,7432674.1
49731,77,1,0,3,1990,1,1446,434,4975166.0
86718,55,0,0,5,2003,1,1608,729,8672580.3
16267,24,0,1,41,2015,0,5479,345,1629931.5
15307,47,0,1,66,2005,1,3608,295,1538791.5
49466,35,0,1,53,2014,0,2235,110,4953389.4
58624,93,0,1,32,2019,0,9365,398,5870459.9
67371,89,1,0,84,1994,1,2161,807,6746013.4
52956,64,1,0,40,2020,1,6280,462,5303955.0
49399,76,1,1,38,2001,0,8078,242,4950254.1
35423,62,1,1,15,2019,1,4448,556,3547246.9
48032,91,0,1,45,2016,1,2287,381,4810320.6
92391,15,0,0,13,2009,1,2212,456,9241057.9
39130,94,0,0,61,2020,1,1792,470,3914756.0
54337,33,1,1,32,2012,0,6833,694,5441692.2
98764,66,0,0,29,2006,0,7206,455,9879117.6
42847,91,0,1,27,2008,1,4344,588,4288330.8
33764,43,1,1,86,2007,0,7408,595,3389722.7
32758,51,1,1,81,2021,1,7548,678,3282188.1
64736,94,1,0,24,2016,0,9847,443,6480225.6
6118,7,0,0,55,2019,1,7278,861,616891.9
62616,62,1,1,93,2003,1,9019,835,6270489.3
8518,62,0,1,29,2012,1,2261,104,858004.2
54366,73,0,1,92,2005,1,5120,393,5443046.5
52421,79,0,1,82,1994,1,2290,369,5250391.4
39862,94,0,0,20,1995,1,9131,414,3988399.5
96018,65,0,0,43,1996,0,5812,963,9606040.6
94570,90,0,1,99,1997,1,2875,970,9464877.7
1175,21,0,1,51,2015,1,9592,592,122471.5
14641,25,1,1,36,2019,1,8063,535,1473780.9
30385,44,1,1,75,2013,1,1210,761,3051131.3
23854,10,1,0,23,2004,1,3882,253,2390350.4
99354,49,0,0,88,2004,0,4318,954,9942738.4
79464,97,0,1,40,2003,0,2747,723,7952013.3
80209,67,1,1,40,2001,1,2483,494,8027741.1
47084,2,1,0,72,1999,0,5826,575,4717867.9
75901,87,0,1,1,1998,0,9385,281,7594895.8
69919,54,0,1,49,2016,1,9331,500,6997870.6
41594,7,0,0,7,2021,0,8257,257,4160091.1
52162,16,0,0,44,1997,0,8191,239,5220357.7
60168,71,0,1,19,1991,1,2369,252,6021842.1
53146,30,0,0,14,2002,0,2207,541,5316210.2
24136,47,0,0,50,2015,0,9862,487,2415551.5
50294,95,0,1,32,2010,1,280,947,5034880.0
84964,44,1,0,51,1998,1,1889,891,8503675.8
18208,8,0,1,62,2019,0,642,123,1828906.9
43859,14,0,0,8,2021,0,35,780,4386678.1
52684,87,0,1,93,1990,0,7732,533,5278268.0
44683,7,0,1,86,2009,0,4564,901,4478099.9
6203,50,0,0,91,2018,1,5438,853,625883.8
82511,35,0,1,23,2020,1,2628,127,8257231.0
71999,79,0,0,46,1997,0,5515,460,7203573.7
26883,68,1,0,20,1994,1,3583,620,2694154.4
12629,13,1,0,40,2008,0,8921,859,1267009.8
91709,44,1,0,38,2006,0,8151,225,9179791.6
2334,34,0,1,13,2020,1,6054,161,237756.0
8700,57,0,0,58,2018,0,4450,600,874129.8
46119,14,0,1,68,1998,1,9174,742,4619757.8
71199,3,1,0,26,2011,0,4509,856,7124887.1
27226,80,0,0,77,2014,1,2978,775,2726812.4
9940,2,1,1,66,2014,1,5152,205,1003072.4
98580,21,0,1,26,1990,1,3988,960,9863261.0
12604,90,1,0,86,2018,1,3366,909,1267881.8
85016,46,1,0,75,2010,0,2665,881,8509064.0
67625,42,1,0,84,2013,1,201,278,6771896.3
47740,99,0,0,25,2017,0,2918,552,4777126.7
74234,94,1,0,20,2014,1,9576,734,7426071.4
40006,89,1,1,29,2006,0,7358,813,4007111.6
88108,55,1,1,87,2003,0,274,469,8822236.3
54421,23,1,1,60,1993,1,9390,261,5453842.3
7608,54,0,0,99,2014,1,937,717,768431.4
94981,43,1,1,68,2015,1,4133,814,9511938.5
34053,39,1,0,42,1991,0,9813,142,3410530.1
3584,33,0,1,44,2019,1,6355,562,362799.9
14115,92,1,0,85,2007,0,4415,949,1423276.7
5289,22,1,0,41,2016,1,3804,800,533700.6
68122,5,1,0,28,1999,1,5384,736,6817832.9
13905,62,1,0,68,2004,1,7859,257,1397942.4
42395,22,0,1,98,2018,1,3797,644,4247150.8
75681,7,0,0,35,2012,0,1,510,7570076.2
8161,36,1,1,78,2010,0,2318,410,827591.0
17779,66,0,1,24,2007,1,5716,360,1782565.7
48794,71,0,1,28,2011,1,55,245,4883814.1
3010,16,0,0,34,1993,1,3732,575,303807.3
90837,37,1,1,61,1999,1,6327,667,9090669.9
20795,47,0,1,74,2000,0,4179,945,2086273.0
87239,3,1,1,93,2012,1,1532,494,8734952.2
89115,48,1,0,15,2004,1,9067,398,8915897.4
15897,43,0,1,76,2020,0,7266,390,1597325.0
73666,21,0,0,64,2006,0,6661,267,7369418.6
96276,35,1,0,81,2006,1,1126,218,9637443.6
36858,26,0,1,54,1991,0,902,350,3691169.1
92629,33,0,0,33,2005,1,1728,435,9265133.5
85456,85,1,0,49,2008,0,5306,285,8549600.8
63345,66,1,0,49,2018,0,4117,717,6341209.8
92722,72,1,1,82,2014,1,7623,835,9283649.4
93561,24,0,0,10,2001,1,5801,777,9357480.1
31536,69,1,0,4,1996,0,8825,329,3156707.6
47476,74,0,0,74,2016,0,3342,701,4750049.6
60774,97,0,0,93,2017,0,7979,510,6079496.7
55301,41,1,1,16,1990,0,5239,170,5538946.0
73300,17,0,1,68,2019,1,3555,991,7340967.9
82086,84,0,1,87,1999,0,2350,862,8211981.9
79768,39,1,0,48,1999,0,1421,929,7984469.9
75486,21,0,0,65,2021,1,4226,733,7553287.1
35652,44,1,0,37,2005,1,4910,409,3569933.5
15321,1,0,1,69,2018,0,4265,694,1540567.8
26644,14,0,1,13,2020,1,2780,900,2668720.0
56876,8,0,1,23,2020,0,8951,534,5690879.0
2885,39,1,1,47,2014,0,2018,544,297053.4
92738,64,1,0,32,2013,1,906,350,9279946.3
24927,4,0,0,87,2010,1,8981,686,2497368.0
34038,7,1,1,76,2015,0,3292,590,3415459.5
22059,41,0,1,6,2001,0,2482,645,2208141.1
16996,52,1,1,55,2007,1,3070,999,1711593.7
90849,58,0,0,79,2005,1,6800,771,9089937.5
90824,80,1,1,37,1992,1,8407,537,9089833.2
43018,68,1,1,41,1999,1,1684,886,4313756.9
79959,74,1,1,3,1994,0,2523,528,8000900.4
73126,5,1,1,77,2019,0,4204,636,7325036.9
77440,35,0,0,25,2012,0,3420,879,7746876.2
33862,46,0,0,61,1997,1,5482,668,3389495.7
54338,29,1,1,55,2008,0,8801,325,5445334.8
21174,61,0,0,70,2017,0,5542,571,2120771.7
17381,91,0,0,84,1990,0,9496,262,1740281.0
11362,53,1,1,96,2012,1,9242,914,1144566.2
82123,44,1,0,84,2020,0,8400,816,8225077.0
99365,1,0,1,87,2002,1,5927,131,9947716.2
46010,79,0,0,52,2013,1,5335,362,4602587.3
81281,90,0,1,20,2021,1,6482,365,8134490.1
44429,53,1,0,85,1990,0,7746,592,4452099.0
94351,92,1,1,25,2016,0,7090,932,9442863.6
31997,86,0,1,19,2015,1,6292,710,3205379.5
56557,6,0,1,79,2013,1,4425,382,5660284.3
50538,25,0,0,55,2005,0,9132,994,5057375.5
76178,39,1,1,16,2012,1,5067,177,7625167.2
33665,51,0,0,61,2019,0,2192,611,3370949.9
37177,94,1,1,64,2006,0,5049,854,3729279.6
965,48,0,1,93,2019,1,8115,417,107936.9
84744,92,0,1,92,2004,0,6123,736,8480881.4
54959,75,1,1,21,2017,0,7910,593,5506024.7
81571,90,1,0,18,1993,1,6969,442,8160905.3
30347,100,0,1,7,2018,1,1629,482,3040497.8
14983,40,0,0,90,2014,0,1559,460,1505601.4
2300,41,1,0,24,2016,0,3401,190,236576.6
37317,18,0,1,13,1995,0,9077,779,3735933.5
23462,3,0,0,49,1990,1,6482,347,2347189.0
25694,75,1,1,96,2003,0,4526,257,2579016.3
88975,15,0,1,37,1993,1,6805,880,8905181.3
64953,20,0,1,75,2017,0,1855,783,6505257.7
90329,94,0,1,26,1999,1,5998,612,9035611.9
20119,35,0,1,89,2011,0,6036,813,2019977.1
14667,25,1,1,76,2010,0,1524,542,1476554.0
74490,56,1,0,14,2002,0,197,405,7454646.2
38829,1,1,1,54,2011,1,746,132,3892902.1
59079,86,0,1,93,2003,1,1669,335,5919483.3
3635,25,0,0,74,2001,1,7358,386,365064.1
9008,70,0,1,93,2004,1,5401,767,904516.4
14588,36,0,0,1,2003,0,8154,177,1459601.3
68083,32,0,0,75,2005,0,8851,936,6813175.5
92464,91,1,1,52,2018,1,1328,742,9253926.8
10118,72,1,1,28,2011,1,1491,391,1020597.1
18244,9,1,0,24,2014,1,3659,923,1829876.4
55541,72,1,1,57,2021,0,2339,346,5563234.1
88677,87,0,0,60,2015,0,8870,682,8870811.5
19985,58,1,1,19,1999,1,4185,765,2006910.9
13087,55,0,0,12,1997,0,5984,437,1310455.7
21597,33,1,0,3,2018,1,7739,583,2165316.8
6931,5,1,1,35,1990,0,999,974,698473.0
73112,24,1,1,60,2014,0,3662,811,7325772.4
10037,55,1,1,97,1992,1,9027,473,1019179.2
38718,26,0,1,20,2019,0,9627,135,3876696.9
95739,22,0,1,14,2011,0,125,332,9578279.1
7533,92,1,0,8,2002,1,9655,840,755909.2
35732,68,0,0,58,2007,1,9360,430,3579144.7
81109,78,0,0,58,2008,0,3207,393,8112966.8
83550,73,1,1,49,1993,1,1094,267,8360590.3
14513,22,1,0,98,2005,0,4013,246,1458582.5
59417,77,1,1,5,2021,1,6043,151,5948856.1
62926,48,0,1,18,2003,0,512,358,6295093.3
85233,9,1,1,33,1993,0,7579,318,8531216.3
60067,78,0,0,20,2002,0,7403,638,6008200.2
26269,64,1,1,30,1991,0,5363,742,2632126.1
17508,41,1,0,55,2000,0,767,958,1757843.0
20510,13,1,0,72,2007,0,8079,930,2061340.7
86558,61,0,0,30,2021,1,7133,991,8658462.1
48673,36,1,1,58,2007,1,8179,576,4877029.7
63326,38,1,1,41,2021,0,1925,554,6341005.1
22648,56,0,1,22,2003,0,8000,551,2268871.3
79557,9,1,1,91,2012,0,3258,643,7963988.2
96598,95,0,0,33,2007,1,2256,341,9661903.7
9782,77,1,0,38,2021,1,7059,826,981058.1
72078,95,1,0,59,2006,1,4632,880,7212517.6
78164,72,1,1,65,1992,1,5115,449,7823145.2
80947,94,1,1,48,2006,0,1216,187,8103183.6
94978,24,0,1,11,1998,1,6898,755,9501576.8
34074,32,1,0,96,1991,0,67,707,3416825.1
26355,95,1,0,7,2005,1,9721,927,2641204.5
28435,46,0,0,50,1998,0,1244,698,2845599.8
13397,61,1,1,41,1998,0,793,527,1350379.8
10751,1,1,1,61,1998,0,4281,205,1085070.8
17761,19,0,0,5,1994,1,2902,941,1777289.4
91591,54,0,1,71,2018,0,4299,798,9164769.8
19608,24,1,1,83,2019,0,9804,657,1972444.9
25813,23,1,0,7,2018,1,5695,202,2586402.8
39526,78,0,0,55,2009,1,5454,787,3957780.9
59316,25,0,0,64,2008,1,7700,818,5933722.8
27725,29,0,0,58,1993,0,6740,484,2774997.3
86677,87,1,1,64,2017,0,1073,694,8675635.7
92508,34,0,0,67,2013,1,3489,434,9257932.3
98668,60,0,1,71,1999,1,5336,422,9873946.9
18706,14,0,1,58,2012,1,6232,287,1873699.2
48950,28,1,0,96,1995,0,2147,174,4898771.5
92867,56,0,0,71,2011,1,2813,325,9289807.1
6796,66,0,1,21,2003,0,2700,808,683707.3
27465,65,0,1,39,2006,1,374,611,2751182.6
64520,79,0,1,68,2017,0,565,442,6459251.7
89455,50,1,1,32,2009,0,6279,601,8954183.9
93192,53,0,0,45,2014,1,7786,248,9321511.4
3864,11,1,1,80,1995,0,2453,358,394535.5
69261,92,1,1,18,1998,0,4517,682,6934022.8
54774,15,0,1,21,2008,1,3092,123,5484776.8
41879,62,1,0,45,1994,0,1103,657,4193646.4
23770,48,0,0,52,1990,0,8886,343,2382033.0
47217,64,0,0,5,2013,0,4201,992,4722631.3
85050,26,1,1,55,2013,1,1480,630,8513913.3
5505,33,0,0,94,2011,0,7525,189,557067.1
2875,78,0,1,25,2017,0,9590,293,290996.7
27279,37,1,1,57,2003,1,1731,215,2739499.3
84031,68,1,1,62,1991,1,1078,848,8413588.1
88410,87,1,1,89,2014,1,3973,468,8851564.4
55275,2,1,0,10,1992,1,6676,194,5531336.2
43890,92,0,0,58,2018,1,626,562,4392741.8
54977,51,0,0,10,2004,0,5615,300,5498970.4
10168,25,0,0,11,2020,0,3695,794,1018147.0
24633,76,1,1,62,2016,1,3552,458,2473370.6
47618,49,0,0,56,1992,0,5133,128,4767731.2
87761,19,0,1,84,1995,0,8498,985,8780796.5
74909,92,0,0,97,2004,1,551,522,7492808.4
53765,22,0,1,69,2008,0,5780,633,5383781.8
6948,91,0,1,24,2008,1,2978,942,700525.8
50582,34,0,0,6,2012,0,3298,955,5058897.2
2535,50,0,0,17,2009,0,8057,461,254139.9
91180,12,1,0,36,2013,1,6233,827,9124383.3
79420,32,1,1,2,1994,1,5096,882,7950297.4
21187,45,1,1,31,2019,1,5983,633,2126037.9
38569,16,0,0,13,2008,0,1677,640,3857629.8
72180,56,0,0,17,2018,1,874,256,7219866.8
43571,62,1,0,71,2015,0,5582,886,4359454.5
70891,29,1,0,89,2002,1,2273,691,7095721.2
51050,53,1,1,6,2009,1,5315,442,5107815.9
5443,7,1,0,72,2010,0,5871,335,553876.0
57243,22,1,1,10,2014,1,2782,348,5729138.4
52378,58,1,0,25,2019,0,824,724,5243913.9
93213,47,1,1,44,1992,0,3442,678,9329273.2
74624,79,0,1,79,2004,0,4921,543,7472113.4
47607,3,0,1,13,2009,0,4708,183,4763835.9
75556,53,0,1,38,1999,0,7875,964,7560024.9
53250,15,1,1,66,1994,0,4158,188,5333073.4
39621,9,1,0,58,1997,1,9093,351,3972664.7
49694,69,1,1,100,2013,1,2594,516,4980264.3
97884,37,0,0,5,1996,1,8357,775,9789569.6
62783,38,0,1,4,2018,0,1926,602,6281080.8
26216,36,1,1,41,2011,0,2876,668,2628209.1
18488,39,0,1,81,1998,0,1717,671,1857621.8
21573,46,1,1,71,1991,0,6957,429,2167154.1
77158,17,1,1,12,1993,0,4271,252,7721334.3
5872,34,0,1,60,2009,0,5599,399,594047.9
35894,4,0,1,7,1991,1,5623,394,3593541.1
50733,74,1,0,77,2003,0,4902,910,5080606.3
34525,16,0,0,70,2009,1,8773,687,3457650.9
24775,93,0,0,16,2008,1,1404,923,2478872.8
10841,93,1,0,19,2019,1,4556,743,1087980.9
10092,70,0,0,89,1992,1,1367,289,1013476.2
84004,89,1,1,32,2004,1,9296,352,8409632.4
18382,98,1,1,96,2019,0,3381,421,1850716.9
65453,2,0,0,24,2018,1,7931,273,6547199.8
62615,23,1,1,32,2003,0,9747,423,6271258.3
85871,62,0,0,94,2017,0,5811,218,8591699.7
93872,59,1,1,54,2006,1,9364,639,9394164.6
97766,25,1,0,47,2004,1,6803,895,9782882.4
14473,3,1,1,90,1996,0,3317,307,1458956.6
95180,5,1,1,90,2009,0,7513,197,9529323.9
